time,open,high,low,close,volume
2009-12-24,3080.874,3156.531,3075.1069,3153.4099,10240600064.0
2009-12-25,3149.2261,3154.7739,3128.1499,3141.353,8454600192.0
2009-12-28,3148.8601,3202.0869,3148.8601,3188.7849,9121200128.0
2009-12-29,3190.1721,3212.5161,3166.7581,3211.761,10261300224.0
2009-12-30,3211.8279,3267.001,3206.217,3262.6001,12945600512.0
2009-12-31,3264.998,3282.2109,3250.0259,3277.1389,11651999744.0
2010-01-04,3289.75,3295.28,3243.3201,3243.76,10944799744.0
2010-01-05,3254.468,3290.512,3221.4619,3282.179,12611500032.0
2010-01-06,3277.5171,3295.8679,3253.0439,3254.2151,12365100032.0
2010-01-07,3253.991,3268.8191,3176.707,3192.7759,12865300480.0
2010-01-08,3177.259,3198.9199,3149.0171,3195.9971,9837700096.0
2010-01-11,3301.6111,3306.751,3197.3279,3212.75,13632700416.0
2010-01-12,3205.7051,3275.2019,3180.085,3273.9661,14065500160.0
2010-01-13,3204.9761,3232.8181,3165.4851,3172.658,15834399744.0
2010-01-14,3183.3811,3219.0161,3165.5959,3215.55,13595499520.0
2010-01-15,3217.1899,3241.8149,3197.2209,3224.1521,12054099968.0
2010-01-18,3213.637,3238.2419,3202.207,3237.0979,13506700288.0
2010-01-19,3242.2161,3268.8059,3236.8391,3246.874,12994400256.0
2010-01-20,3252.0371,3255.1279,3148.334,3151.8501,15824300032.0
2010-01-21,3154.189,3176.147,3126.9021,3158.863,11433700352.0
2010-01-22,3118.7241,3147.8291,3062.6289,3128.5879,13775899648.0
2010-01-25,3103.3201,3136.999,3092.926,3094.4109,7836199936.0
2010-01-26,3094.8479,3107.198,3001.9561,3019.394,9350700032.0
2010-01-27,3020.54,3028.647,2972.627,2986.6069,7655199744.0
2010-01-28,2985.2141,3006.0391,2963.8911,2994.1431,7336600064.0
2010-01-29,2979.7429,3024.8479,2968.4529,2989.292,8047600128.0
2010-02-01,2981.374,2981.374,2912.887,2941.3601,8814699520.0
2010-02-02,2955.7529,2990.748,2930.5591,2934.7129,8248600064.0
2010-02-03,2945.0339,3005.1311,2890.021,3003.835,10102299648.0
2010-02-04,2983.05,3015.126,2968.6799,2995.3081,9991799808.0
2010-02-05,2936.197,2959.2329,2918.9089,2939.4021,9727500288.0
2010-02-08,2936.4519,2954.2661,2922.187,2935.1741,6329999872.0
2010-02-09,2932.0901,2957.4741,2929.21,2948.842,6228199936.0
2010-02-10,2967.1379,2983.179,2958.217,2982.5,5558799872.0
2010-02-11,2985.082,3001.636,2976.0791,2985.499,5664600064.0
2010-02-12,2996.0879,3018.8579,2993.437,3018.1331,5609200128.0
2010-02-22,3016.7029,3026.6589,3002.811,3003.3979,6850500096.0
2010-02-23,2998.907,2998.907,2938.7529,2982.575,8039300096.0
2010-02-24,2964.9839,3023.739,2955.0691,3022.177,9291899904.0
2010-02-25,3026.656,3063.0039,3022.373,3060.6179,11967099904.0
2010-02-26,3053.498,3067.5249,3041.689,3051.9431,10129600512.0
2010-03-01,3057.0061,3093.095,3054.554,3087.842,11103899648.0
2010-03-02,3089.7061,3095.9919,3060.9561,3073.1079,10532800512.0
2010-03-03,3074.0991,3098.4561,3061.467,3097.0049,11715699712.0
2010-03-04,3098.0691,3102.3979,3016.2151,3023.373,12638400512.0
2010-03-05,3026.6389,3044.165,3011.0879,3031.0649,9226000384.0
2010-03-08,3036.415,3058.832,3030.905,3053.2319,8101199872.0
2010-03-09,3053.26,3084.8501,3028.6899,3069.1411,9238200320.0
2010-03-10,3067.1499,3085.9939,3034.739,3048.927,8461300224.0
2010-03-11,3050.644,3070.9351,3025.3091,3051.282,7987200000.0
2010-03-12,3051.4741,3057.519,3011.9719,3013.4121,7141899776.0
2010-03-15,3010.7219,3013.5171,2963.4939,2976.939,6375000064.0
2010-03-16,2974.4871,2993.843,2963.438,2992.8411,5962800128.0
2010-03-17,2999.8149,3050.7571,2994.8931,3050.479,8708599808.0
2010-03-18,3053.158,3063.5859,3035.019,3046.0891,9137899520.0
2010-03-19,3046.749,3069.6621,3031.0229,3067.75,8848100352.0
2010-03-22,3069.6599,3083.345,3061.759,3074.5759,9649899520.0
2010-03-23,3076.957,3082.9651,3051.2109,3053.125,9286700032.0
2010-03-24,3058.928,3076.749,3052.2129,3056.8081,8926600192.0
2010-03-25,3051.356,3051.356,3012.3081,3019.176,9019100160.0
2010-03-26,3017.2151,3067.707,3009.905,3059.7151,9307799552.0
2010-03-29,3076.0481,3130.2791,3071.6899,3123.7981,13189499904.0
2010-03-30,3123.832,3132.5759,3113.7671,3128.468,10243200000.0
2010-03-31,3129.574,3130.1121,3101.7561,3109.105,10114299904.0
2010-04-01,3111.9351,3148.344,3111.9351,3147.416,12677900288.0
2010-04-02,3154.77,3159.5979,3141.866,3157.957,12278899712.0
2010-04-06,3170.6121,3177.968,3141.9299,3158.6809,11681500160.0
2010-04-07,3156.314,3161.0811,3132.2361,3148.2219,10352199680.0
2010-04-08,3143.4509,3143.8269,3110.2561,3118.709,11464299520.0
2010-04-09,3118.926,3146.459,3114.7881,3145.3469,10542600192.0
2010-04-12,3151.8879,3156.2109,3111.8989,3129.2629,13796299776.0
2010-04-13,3129.6919,3173.634,3101.4829,3161.251,14398199808.0
2010-04-14,3161.551,3167.658,3145.5549,3166.1831,10643600384.0
2010-04-15,3168.1389,3181.6631,3135.99,3164.9661,10626400256.0
2010-04-16,3159.6721,3159.6721,3121.366,3130.302,8093499904.0
2010-04-19,3096.7849,3096.7849,2977.7739,2980.2971,12936099840.0
2010-04-20,2980.0811,2998.9131,2941.3501,2979.533,10173200384.0
2010-04-21,2984.6179,3034.3269,2972.0959,3033.2781,11630900224.0
2010-04-22,3021.2891,3023.6411,2978.457,2999.4839,12172699648.0
2010-04-23,2995.5681,3015.6331,2966.7849,2983.5371,10351899648.0
2010-04-26,2988.0769,2996.8279,2965.832,2969.5029,8914700288.0
2010-04-27,2962.145,2962.145,2866.342,2907.928,10827100160.0
2010-04-28,2883.167,2916.676,2865.469,2900.3311,8374900224.0
2010-04-29,2912.196,2928.9299,2867.938,2868.4319,8934400000.0
2010-04-30,2867.6489,2875.8059,2820.949,2870.6111,8873400320.0
2010-05-04,2821.354,2862.5549,2809.1321,2835.2771,6608000000.0
2010-05-05,2804.5139,2857.293,2770.3279,2857.1509,9534100480.0
2010-05-06,2838.9509,2838.9509,2734.999,2739.7019,9264900096.0
2010-05-07,2685.9919,2732.1831,2665.812,2688.3831,9202599936.0
2010-05-10,2690.8589,2713.061,2646.5891,2698.7571,8185399808.0
2010-05-11,2745.604,2751.0701,2638.533,2647.574,8789699584.0
2010-05-12,2628.019,2668.1179,2604.198,2655.7141,8254400000.0
2010-05-13,2653.5791,2711.0659,2646.896,2710.5071,8307800064.0
2010-05-14,2692.0959,2712.863,2677.1899,2696.6289,7336800256.0
2010-05-17,2663.8821,2663.8821,2557.239,2559.9309,8264800256.0
2010-05-18,2555.1411,2603.3201,2529.625,2594.783,8279199744.0
2010-05-19,2581.6299,2623.959,2554.9839,2587.8069,7137200128.0
2010-05-20,2571.54,2609.6389,2551.4519,2555.9399,6639000064.0
2010-05-21,2492.575,2584.4519,2481.9741,2583.522,8385600000.0
2010-05-24,2596.3181,2680.4929,2596.3181,2673.4231,11249699840.0
2010-05-25,2654.3589,2659.74,2609.0859,2622.6299,9326900224.0
2010-05-26,2620.853,2644.9409,2610.51,2625.793,6871000064.0
2010-05-27,2615.105,2662.0811,2583.5481,2655.918,8788400128.0
2010-05-28,2680.4031,2686.542,2641.405,2655.7671,8694800384.0
2010-05-31,2647.8679,2665.3899,2591.5349,2592.147,7874400256.0
2010-06-01,2577.7629,2598.897,2534.2671,2568.283,7466599936.0
2010-06-02,2548.542,2572.343,2521.0569,2571.4231,6486700032.0
2010-06-03,2575.77,2596.137,2551.5291,2552.656,6950199808.0
2010-06-04,2536.231,2556.969,2527.873,2553.593,5651800064.0
2010-06-07,2508.3291,2527.104,2491.6609,2511.729,6569800192.0
2010-06-08,2510.084,2531.8821,2491.647,2513.947,6303200256.0
2010-06-09,2523.8789,2589.4729,2501.1179,2583.8701,9603099648.0
2010-06-10,2561.5491,2581.0471,2554.7871,2562.5801,7458400256.0
2010-06-11,2574.8989,2590.979,2566.616,2569.9419,6651899904.0
2010-06-17,2588.9651,2595.509,2559.7229,2560.2451,5495699968.0
2010-06-18,2556.6021,2568.8611,2505.3269,2513.2219,6721800192.0
2010-06-21,2517.292,2587.3401,2504.3149,2586.21,7855399936.0
2010-06-22,2579.6311,2598.353,2572.9619,2588.698,6368099840.0
2010-06-23,2576.343,2593.6731,2546.52,2569.8721,5877700096.0
2010-06-24,2563.6389,2586.8979,2554.342,2566.7451,4885700096.0
2010-06-25,2556.54,2572.832,2534.269,2552.8169,5007900160.0
2010-06-28,2550.6489,2561.4851,2528.385,2535.2781,4320399872.0
2010-06-29,2534.4961,2541.1421,2425.927,2427.053,7374499840.0
2010-06-30,2409.542,2411.4409,2382.3579,2398.3701,5521099776.0
2010-07-01,2393.947,2410.769,2371.7781,2373.792,4996800000.0
2010-07-02,2371.323,2386.3999,2319.739,2382.9009,6832999936.0
2010-07-05,2358.7571,2378.0879,2335.571,2363.947,4799600128.0
2010-07-06,2358.2839,2409.783,2356.553,2409.4241,6136399872.0
2010-07-07,2407.665,2421.679,2392.5669,2421.1169,5611100160.0
2010-07-08,2429.676,2436.283,2402.002,2415.1499,5448600064.0
2010-07-09,2416.5801,2485.6001,2398.676,2470.9231,8589000192.0
2010-07-12,2468.541,2501.0239,2455.814,2490.718,8292199936.0
2010-07-13,2468.6899,2468.6899,2439.2429,2450.2859,6632699904.0
2010-07-14,2456.103,2494.5891,2456.103,2470.4399,7294600192.0
2010-07-15,2465.989,2487.2371,2423.6489,2424.304,10553900032.0
2010-07-16,2414.6809,2428.4641,2389.071,2424.271,7079300096.0
2010-07-19,2399.5801,2484.1941,2392.2729,2475.4209,8883900416.0
2010-07-20,2477.7529,2530.3311,2477.46,2528.73,11859800064.0
2010-07-21,2529.6189,2553.4519,2520.1489,2535.394,11424799744.0
2010-07-22,2525.9761,2563.239,2522.2009,2562.406,10593399808.0
2010-07-23,2566.8511,2579.5229,2549.2371,2572.0281,11437299712.0
2010-07-26,2576.3721,2589.4839,2556.4661,2588.6831,9332599808.0
2010-07-27,2581.5901,2587.9971,2565.636,2575.3679,8660500480.0
2010-07-28,2574.322,2636.002,2564.156,2633.6631,12897999872.0
2010-07-29,2635.0481,2656.408,2623.9441,2648.116,13912399872.0
2010-07-30,2642.8521,2643.0349,2614.7319,2637.5029,9477399552.0
2010-08-02,2635.8069,2675.762,2633.647,2672.5161,11294499840.0
2010-08-03,2678.791,2681.7859,2626.7219,2627.002,12797100032.0
2010-08-04,2620.499,2638.8979,2589.988,2638.522,11212399616.0
2010-08-05,2636.2429,2640.5891,2606.6221,2620.7571,11351400448.0
2010-08-06,2618.7129,2659.4121,2598.9131,2658.3921,12092699648.0
2010-08-09,2656.364,2676.0901,2650.397,2672.533,11996499968.0
2010-08-10,2672.793,2675.313,2594.3359,2595.2739,12700999680.0
2010-08-11,2587.615,2618.4509,2586.0181,2607.4971,8694099968.0
2010-08-12,2584.9189,2608.761,2570.9629,2575.4751,9267500032.0
2010-08-13,2576.687,2607.033,2564.8379,2606.7,8881999872.0
2010-08-16,2603.792,2665.314,2596.771,2661.708,12586300416.0
2010-08-17,2663.1841,2677.5701,2654.011,2671.8931,12263799808.0
2010-08-18,2674.501,2687.76,2654.408,2666.301,13625400320.0
2010-08-19,2669.4309,2701.9299,2659.2971,2687.979,12844199936.0
2010-08-20,2677.019,2683.2881,2636.908,2642.3069,11617200128.0
2010-08-23,2637.8201,2656.116,2629.707,2639.366,8813700096.0
2010-08-24,2636.532,2667.1709,2614.563,2650.3069,10724400128.0
2010-08-25,2634.95,2645.5029,2595.728,2596.5801,10969600000.0
2010-08-26,2604.8821,2616.9619,2590.614,2603.481,8031399936.0
2010-08-27,2602.501,2613.4871,2588.6431,2610.7419,7046600192.0
2010-08-30,2622.2661,2656.355,2620.1899,2652.6641,11047999488.0
2010-08-31,2644.7871,2647.2529,2626.793,2638.7981,11089000448.0
2010-09-01,2641.053,2662.876,2604.4871,2622.8821,12716499968.0
2010-09-02,2646.8931,2659.978,2636.418,2655.7759,12407600128.0
2010-09-03,2658.1289,2660.5391,2631.8511,2655.394,12945699840.0
2010-09-06,2667.1951,2698.6011,2664.239,2696.25,14420899840.0
2010-09-07,2698.218,2704.9331,2679.0229,2698.363,11223199744.0
2010-09-08,2687.7109,2695.845,2674.321,2695.291,11351900160.0
2010-09-09,2698.6379,2698.6379,2651.6021,2656.3521,13298899968.0
2010-09-10,2657.2351,2667.8369,2628.8291,2663.209,11304099840.0
2010-09-13,2665.655,2696.6741,2660.6069,2688.3201,11791899648.0
2010-09-14,2694.0691,2703.781,2678.9741,2688.522,12071199744.0
2010-09-15,2688.386,2688.49,2645.864,2652.5029,12204000256.0
2010-09-16,2646.9209,2653.272,2583.3369,2602.4651,11899799552.0
2010-09-17,2607.551,2615.0791,2592.5349,2598.689,8317100032.0
2010-09-20,2601.4819,2607.3469,2573.6289,2588.7129,7946999808.0
2010-09-21,2593.7629,2601.0991,2580.177,2591.55,5810100224.0
2010-09-27,2600.54,2629.0449,2597.1389,2627.967,7684499968.0
2010-09-28,2625.3259,2625.3259,2607.0181,2611.354,9311699968.0
2010-09-29,2608.9189,2634.124,2603.927,2610.678,8861899776.0
2010-09-30,2599.7151,2655.999,2597.5969,2655.658,8958000128.0
2010-10-08,2681.2529,2747.8049,2677.9939,2738.7439,13575999488.0
2010-10-11,2755.0259,2823.5969,2755.0259,2806.9419,20753500160.0
2010-10-12,2795.7639,2843.428,2782.3411,2841.407,16742800384.0
